,RaT,Pr,RaS,Sc,x,Tbar,σTbar,Tp2,σTp2,chiT,σchiT,epsilon,σepsilon,vxT,σvxT,vxp2,σvxp2,vxvy,σvxvy,vxvz,σvxvz,vyT,σvyT,vybar,σvybar,vyp2,σvyp2,vzT,σvzT,vzbar,σvzbar,vzp2,σvzp2,Rρ,ν,κT,κS
36,-100000.0,5.0,100000000.0,100.0,0.11433295603274396,-0.11304121576472037,0.012234465463964362,0.011049966688323464,0.0012094927274540087,0.0008296457287271759,7.067297025669164e-05,0.0017028262499052325,0.0002858115455289529,-0.0010210864191180706,0.00018283931112281768,0.0007137036849118513,0.00021386830202242108,0.0005894673134350347,0.0001644393020405653,-1.1372696613411561e-05,7.503884720962932e-05,-0.024350501221376927,0.004918298019305922,0.15178476355732384,0.021453557995304604,0.012457595849875575,0.0028019319365339373,8.764196746571505e-06,0.000830816640768011,0.0006663429050961717,0.006385502649955386,0.004704285589247537,0.000990521226873685,0.02,0.001,0.0002,1e-05
37,-100000.0,5.0,100000000.0,100.0,0.11916643977788252,-0.10865773291951758,0.011982201990649694,0.010881758788189366,0.0011930011870526231,0.0007915020604270405,7.0587610952533e-05,0.001706520323293659,0.0002881101802667949,-0.0010338312405744582,0.00018880739036283126,0.000773605325747095,0.0002309489167951188,0.0006338886968835563,0.00017609238719687743,-1.1632647880645923e-05,8.034917974766555e-05,-0.023636694236404788,0.00482049073387178,0.15062094941256637,0.02162102796268397,0.012805804042134755,0.0028792884484531967,1.4807288561153497e-05,0.00083240090572741,0.0006488636292583633,0.006535397166210524,0.00480846938779619,0.0010096281101585752,0.02,0.001,0.0002,1e-05
38,-100000.0,5.0,100000000.0,100.0,0.12407974282121431,-0.10451240239977509,0.011716916438376095,0.010705574150080064,0.0011766441995661608,0.0007576106047199501,7.057317474042135e-05,0.0017121254603802791,0.0002908356327714448,-0.0010452099152709422,0.0001947286425993388,0.0008352348467788859,0.00024834165772697994,0.0006796522212311362,0.00018796108739340179,-1.1818931193434362e-05,8.581207618408207e-05,-0.022942313276592873,0.004716430069988261,0.14929846223217305,0.021750662080062044,0.013143494125698232,0.002952989677330209,2.0643995132514842e-05,0.0008330598065819316,0.0006284800088077989,0.006677792219204061,0.004905475346114657,0.0010276166331370726,0.02,0.001,0.0002,1e-05
39,-100000.0,5.0,100000000.0,100.0,0.12907183537849315,-0.1005838626984381,0.011440441609757922,0.010523293356359967,0.001160239956507979,0.0007272770243054883,7.0593283401186e-05,0.0017190945762204975,0.0002938791623910016,-0.0010553846917939391,0.0002005864033186435,0.0008984272618081613,0.0002659863919299607,0.0007266248575891383,0.00020001318512709125,-1.192788507788481e-05,9.141930700710949e-05,-0.02226637638079806,0.004606978331006698,0.14782606061815765,0.021843077927019554,0.013470332817512636,0.003023052043230559,2.6253908914587624e-05,0.0008327962169733334,0.0006054285989913836,0.0068124577032125,0.004995569684554947,0.0010445386395852225,0.02,0.001,0.0002,1e-05
40,-100000.0,5.0,100000000.0,100.0,0.1341416711518975,-0.09685296613984229,0.011154747304382057,0.010336578080510592,0.0011436715641411548,0.0006999204017803059,7.062385362139791e-05,0.0017269622588970601,0.00029716774333790033,-0.001064499714298807,0.0002063668333604713,0.0009630170843839681,0.00028382531334246897,0.0007746701544970773,0.00021221707871818947,-1.1957249411552274e-05,9.716177654582161e-05,-0.021608057155647765,0.004493054872364171,0.14621261204418787,0.02189916041534512,0.013786042862434102,0.003089542887751213,3.161994560490912e-05,0.0008316563804778112,0.0005799787740593441,0.006939211358295465,0.005079052893912199,0.001060439231812606,0.02,0.001,0.0002,1e-05
41,-100000.0,5.0,100000000.0,100.0,0.1392881875493251,-0.09330259753835787,0.010861941967617304,0.01014689346840636,0.0011268940939213946,0.0006750554256165773,7.06497359033734e-05,0.0017353562305437412,0.00030065599055819313,-0.0010726825377031922,0.00021205909844264722,0.0010288401160593273,0.00030180351555104436,0.0008236502914922093,0.0002245417621346966,-1.1906169864626568e-05,0.00010302947470663426,-0.020966683566625607,0.004375615933885812,0.1444669940731972,0.021920010785979438,0.01409040098869896,0.0031525729914525917,3.6727530121130156e-05,0.0008297241475935536,0.0005524263970050351,0.00705791745811975,0.0051562521201244365,0.001075356328621758,0.02,0.001,0.0002,1e-05
42,-100000.0,5.0,100000000.0,100.0,0.14451030590710257,-0.08991749180720417,0.01056424361791169,0.009955523032812278,0.001109933048392511,0.0006522813951368633,7.065527419997603e-05,0.001743986925049138,0.0003043100445991884,-0.0010800458571976238,0.00021765510169837883,0.0010957349759847543,0.0003198692823287707,0.0008734279300962076,0.000236957021562456,-1.1775136386563738e-05,0.00010901142990156039,-0.020341730385580837,0.004255630899443668,0.1425980133401181,0.02190690980318733,0.014383237857132273,0.0032122846884726354,4.156444647909836e-05,0.0008271102689791696,0.0005230870432115669,0.007168484122593934,0.00522751432084815,0.0010893206694617926,0.02,0.001,0.0002,1e-05
43,-100000.0,5.0,100000000.0,100.0,0.14980693171606385,-0.08668406160029254,0.010263925897218982,0.009763577700671905,0.0010928739287758488,0.0006312780262396527,7.061709520077029e-05,0.0017526183588649042,0.00030810045058973616,-0.0010866891459029033,0.00022314880119406275,0.0011635443148421522,0.00033797408045223656,0.0009238679979069323,0.00024943371676163656,-1.1565850784166737e-05,0.00011509568471281312,-0.019732805183677978,0.004134052523950011,0.14061434539334355,0.021861273883500464,0.014664436078938001,0.0032688340834182397,4.612070851050613e-05,0.0008239377145305285,0.0004922892371658416,0.007270859318720358,0.005293200108115392,0.0011023562066977185,0.02,0.001,0.0002,1e-05
44,-100000.0,5.0,100000000.0,100.0,0.15517695485094954,-0.0835902381299867,0.00996324657713398,0.00957200501443847,0.0010758435685681656,0.0006118003643739556,7.050767274129839e-05,0.0017610624108484714,0.00031199574206344294,-0.0010927000987239347,0.0002285356305567515,0.0012321157120373984,0.00035607227288082734,0.0009748388424594902,0.00026194409618813223,-1.128105142918235e-05,0.000121269302401294,-0.01913962667513558,0.004011787885188305,0.138524491403518,0.02178461790233556,0.014933923507448571,0.003322386221155247,5.03884214850873e-05,0.0008203255528388045,0.00046036811998142893,0.007365025870059285,0.005353678199910094,0.0011144808086282654,0.02,0.001,0.0002,1e-05
45,-100000.0,5.0,100000000.0,100.0,0.16061924980307896,-0.0806253227954193,0.009664364937108377,0.009381606004929353,0.0010589874931330426,0.0005936620437133543,7.030893519204474e-05,0.0017691766798499733,0.00031596363955500677,-0.001098155832570189,0.0002338125504839628,0.0013013022503845784,0.00037412063930886174,0.0010262131045576197,0.00027446199266029656,-1.0924326451413206e-05,0.00012751840804379718,-0.01856200699179837,0.003889678019430343,0.1363367567706057,0.02167854357843628,0.015191674538258263,0.0033731208923130536,5.436223365554453e-05,0.000816374620065583,0.0004276597616856539,0.00745099593782792,0.005409320424416187,0.0011257071947194713,0.02,0.001,0.0002,1e-05
46,-100000.0,5.0,100000000.0,100.0,0.16613267591624684,-0.07777984239115608,0.00936925405182719,0.009193059982281352,0.0010424514842451952,0.0005767112667494814,7.002886185675075e-05,0.001776837179552563,0.00031996702058779936,-0.00110312388325043,0.0002389785941686639,0.0013709627745996545,0.0003920778260427423,0.0010778682052692253,0.000286962730813146,-1.0499927651447112e-05,0.0001338282670421807,-0.017999841689946547,0.0037684872024124688,0.1340592635899321,0.021544772784557898,0.015437721983867487,0.0034212301799943995,5.80408689330779e-05,0.0008121573855986771,0.00039449621155834445,0.007528805236008939,0.005460497204187088,0.0011360440354235316,0.02,0.001,0.0002,1e-05
47,-100000.0,5.0,100000000.0,100.0,0.17171607762579463,-0.075045401729404,0.009079613868023646,0.009006948811761532,0.0010263761352770173,0.0005608144604185178,6.970578722862109e-05,0.0017839283125595797,0.0003239566782967451,-0.0011076627573560168,0.0002440351857759486,0.0014409619788268763,0.0004099038331461772,0.0011296869927159997,0.0002994233561747886,-1.0012589722538048e-05,0.00014018341200848595,-0.017453092736310048,0.003648893586933862,0.1316999430263728,0.021385176148172855,0.015672167763086962,0.0034669134279960052,6.142985651954313e-05,0.0008077129433867872,0.0003612013495868989,0.007598507004729887,0.005507573469256758,0.001145497142772087,0.02,0.001,0.0002,1e-05
48,-100000.0,5.0,100000000.0,100.0,0.17736828470080637,-0.07241452558255608,0.008796790728821769,0.008823772865566942,0.0010109027815645437,0.000545856343503833,6.939012966518023e-05,0.0017903668744543074,0.0003278742810059225,-0.0011118218559651488,0.0002489856755705479,0.0015111703980590378,0.000427559567644,0.0011815579669684885,0.0003118229442509612,-9.467383576385651e-06,0.00014656784923134774,-0.016921756698053264,0.0035314722635619578,0.12926649756182024,0.021201724889569264,0.015895173717598143,0.003510380407979801,6.454524649602574e-05,0.0008030472302743586,0.00032808756455782087,0.007660165734039004,0.0055509049344714175,0.0011540706434255135,0.02,0.001,0.0002,1e-05
49,-100000.0,5.0,100000000.0,100.0,0.18308811248937876,-0.06988048814541785,0.00852171755421178,0.008643959198746665,0.0009961744156016105,0.000531751221797011,6.912105081598944e-05,0.0017961043260758117,0.00033166393472893087,-0.00111564141842777,0.00025383395498402667,0.0015814642587730677,0.00044500648022177035,0.0012333749707870358,0.000324142202162641,-8.869643956750707e-06,0.00015296537022026216,-0.016405832548132642,0.0034166790081928545,0.1267663596188481,0.02099638262141232,0.016106945557985388,0.0035518604991869322,6.741743372759672e-05,0.0007981382761060322,0.0002954530273931765,0.0077138506422696086,0.005590834695812924,0.0011617679917853597,0.02,0.001,0.0002,1e-05
50,-100000.0,5.0,100000000.0,100.0,0.18887436216691347,-0.0674371474536687,0.008254907625969966,0.008467871748155624,0.0009823209440704644,0.0005184452471767724,6.891428927839449e-05,0.001801118463872496,0.0003352671830824319,-0.001119153862434194,0.0002585828764399502,0.001651725269273276,0.000462206459687476,0.0012850371653221934,0.00033636312244759536,-8.224970695189555e-06,0.0001593599205761718,-0.01590529863425411,0.0033048564843819747,0.12420665561883254,0.020771057739559954,0.01630772003052313,0.003591608971755204,7.009333405673435e-05,0.000792945674997515,0.00026357907374922104,0.00775962892928813,0.005627690160741993,0.001168592738615924,0.02,0.001,0.0002,1e-05
51,-100000.0,5.0,100000000.0,100.0,0.19472582098738,-0.06507881913598736,0.007996540128937654,0.008295829127091705,0.0009694394313318714,0.0005058950874375936,6.875530821262303e-05,0.001805407959274134,0.0003386189797099191,-0.001122386774761452,0.0002632339460585148,0.001721840470536898,0.0004791221651461721,0.0013364496091230124,0.00034846948882090353,-7.539247437945734e-06,0.00016573592440708273,-0.01542009866860809,0.0031962633476858306,0.12159416941882079,0.020527618202170483,0.016497747672722444,0.0036299076070278515,7.263444222212015e-05,0.0007874223920446163,0.0002327273397433306,0.007797559085332487,0.0056617803674074,0.0011745490136890848,0.02,0.001,0.0002,1e-05
52,-100000.0,5.0,100000000.0,100.0,0.20064126253749648,-0.06280021092634697,0.007746638704064929,0.008128118128193551,0.0009575826658746742,0.0004940434965099708,6.860007994045711e-05,0.0018089817122850696,0.0003416610006661828,-0.0011253657447841913,0.0002677880995540546,0.0017917022090029075,0.0004957177297504296,0.0013875230716661824,0.0003604464707155097,-6.818605104317261e-06,0.00017207848612517602,-0.014950138549308753,0.0030911099145804997,0.11893533296287556,0.020267893786824722,0.016677276675711533,0.0036670601565143165,7.510854274580523e-05,0.000781526734874892,0.00020313676317403344,0.007827684896967587,0.005693393789359378,0.0011796417760953227,0.02,0.001,0.0002,1e-05
53,-100000.0,5.0,100000000.0,100.0,0.20661944699377469,-0.060596405605897394,0.007505281281511061,0.00796498645627846,0.0009467523833219788,0.0004828208012837577,6.840039931648592e-05,0.0018118689472056647,0.00034434377374946906,-0.0011281151188684382,0.0002722449705857197,0.001861208177068146,0.0005119595554157034,0.001438173593149818,0.00037227954969720333,-6.069315174026725e-06,0.0001783734226137526,-0.01449528180486972,0.0029895873671753124,0.11623620114310584,0.019993691786824978,0.01684654586540766,0.003703386592194997,7.75748363516065e-05,0.0007752327977389401,0.00017502093692872312,0.007850030878315256,0.005722796781412238,0.001183876983629163,0.02,0.001,0.0002,1e-05
54,-100000.0,5.0,100000000.0,100.0,0.21265912138237614,-0.05846285691780437,0.007272745732022341,0.007806618773778405,0.0009368917141550817,0.00047216671587561144,6.813540144645484e-05,0.0018141278833702387,0.00034662922179818566,-0.0011306568627231387,0.0002766001465052404,0.0019302613651516365,0.0005278169724242514,0.0014883224037374576,0.0003839544619183271,-5.297671115068099e-06,0.00018460713830992855,-0.01405534381964306,0.0028918807112531977,0.1135024062624739,0.019706813571227194,0.017005782295873084,0.0037392054518331154,8.006569753413421e-05,0.0007685379840491362,0.00014856615957334855,0.007864599955492997,0.005750232808713363,0.0011872618645048304,0.02,0.001,0.0002,1e-05
55,-100000.0,5.0,100000000.0,100.0,0.21875901984172424,-0.05639535924142955,0.00704952764312341,0.007653118257791742,0.0009278858223536704,0.0004620405156429707,6.780842748930342e-05,0.0018158293381958584,0.00034850737757168324,-0.0011330095538104822,0.0002808436705047218,0.001998769912609324,0.00054326278426346,0.001537895653141436,0.0003954570078717095,-4.509884261593768e-06,0.0001907663932844239,-0.013630092284342983,0.0027981540421420283,0.11073916352110984,0.019408985922803344,0.017155201242680364,0.003774815237704001,8.257253717377617e-05,0.0007614654189618961,0.00012393012899811773,0.007871374298548344,0.005775922472572187,0.0011898054722072038,0.02,0.001,0.0002,1e-05
56,-100000.0,5.0,100000000.0,100.0,0.22491786388781715,-0.05438998727851264,0.006836241190501545,0.007504505977757763,0.0009195725885911091,0.0004524132168484052,6.744352156278521e-05,0.0018170522898827042,0.0003499988787688762,-0.0011351890098644606,0.00028496146199272546,0.00206664696378991,0.0005582736853434423,0.0015868241167262737,0.0004067723265350556,-3.7119940188393807e-06,0.00019683802437717212,-0.013219257226233974,0.0027085242154112335,0.10795129501980878,0.019101776451173814,0.017295004340635065,0.003810492614908538,8.50442892608456e-05,0.0007540599083619797,0.00010124124714223173,0.007870319593560821,0.005800064161496072,0.0011915196554577424,0.02,0.001,0.0002,1e-05
57,-100000.0,5.0,100000000.0,100.0,0.23113436268218687,-0.05244304133428398,0.0066334604189390665,0.0073607339015895525,0.0009117616890043921,0.00044326076950453876,6.708181322984375e-05,0.001817871961622643,0.0003511475934163271,-0.001137209890628241,0.00028893749006166124,0.002133810478356651,0.0005728303806961393,0.0016350425317550959,0.00041788437404386786,-2.9098178991302664e-06,0.00020280868352322626,-0.012822554176409418,0.002623039911312077,0.10514327121339676,0.01878653247516217,0.017425382408224135,0.0038464846986975554,8.740077344199934e-05,0.0007463806420033827,8.0598423577801e-05,0.007861392615329824,0.005822835099739253,0.0011924205092629255,0.02,0.001,0.0002,1e-05
58,-100000.0,5.0,100000000.0,100.0,0.23740721330244735,-0.05055103191718536,0.0064415486084550356,0.007221706839539776,0.0009042668931661452,0.000434566098804444,6.676303344407878e-05,0.0018183410331089735,0.0003520159065870278,-0.0011390864742544698,0.0002927556461038036,0.0022001829881379002,0.0005869173637014889,0.0016824897847541693,0.0004287768010129026,-2.1089343607832047e-06,0.00020866465073193148,-0.012439705785223422,0.0025416776510343896,0.10231924640426626,0.01846432865727782,0.017546530427817356,0.0038829857573497457,8.955646940252361e-05,0.0007384953116403178,6.207110148597417e-05,0.007844551487621176,0.005844392626448736,0.001192530266611175,0.02,0.001,0.0002,1e-05
59,-100000.0,5.0,100000000.0,100.0,0.2437351010153752,-0.048710687039607015,0.006260503205792596,0.0070873135370946826,0.0008969384136091781,0.00042631633687835354,6.650754190791559e-05,0.0018184825840800239,0.0003526783522998197,-0.0011408322698391877,0.00029640233182915023,0.002265691437329445,0.000600522455622351,0.0017291084546122164,0.0004394332291238547,-1.3146677689307919e-06,0.00021439176525733423,-0.012070451653003134,0.0024643600921785374,0.09948311451061641,0.01813600134840281,0.017658666601828358,0.003920131011921149,9.144804681344187e-05,0.0007304766994740571,4.5699390532192465e-05,0.007819767183598609,0.005864875528783399,0.0011918794797492218,0.02,0.001,0.0002,1e-05
60,-100000.0,5.0,100000000.0,100.0,0.25011669955246624,-0.046918949540132114,0.0060898478311741605,0.006957461133895373,0.0008896773633534016,0.0004184820104667648,6.631047859443846e-05,0.0018182993404844182,0.00035320399325101796,-0.0011424590530445377,0.00029986873825205515,0.0023302671742073803,0.0006136362307526066,0.0017748441594122686,0.00044983749624287174,-5.320545557124162e-07,0.00021997547183223904,-0.011714544958000608,0.0023909877060825312,0.09663851471563803,0.017802205927076063,0.017762032933897966,0.003958000250390878,9.305661891406473e-05,0.0007223999951918718,3.149435158045704e-05,0.007787034584802458,0.005884405204168455,0.001190509246211692,0.02,0.001,0.0002,1e-05
61,-100000.0,5.0,100000000.0,100.0,0.25655067138790916,-0.04517294250910167,0.0059286061548235024,0.006832090143899623,0.0008824303151103696,0.00041100661085614784,6.61350487128255e-05,0.0018177993060001548,0.0003536494295244731,-0.001143976021164535,0.0003031512822436707,0.002393846004012849,0.0006262514475669078,0.0018196458015541427,0.0004599743457788901,2.3420338359002953e-07,0.00022540094851983134,-0.011371746235863334,0.0023214571061677424,0.09378880930405019,0.017463435607730966,0.017856882056269518,0.003996633703874103,9.441393788388502e-05,0.0007143397283989125,1.9438677160098905e-05,0.007746381694386514,0.005903086391588918,0.0011884731497587995,0.02,0.001,0.0002,1e-05
62,-100000.0,5.0,100000000.0,100.0,0.2630356680189192,-0.04346990980938274,0.005775384078331555,0.006711156325453789,0.0008751755122613953,0.00040383323239721696,6.59264025680459e-05,0.001817013709987072,0.0003540605666805239,-0.0011453898458376889,0.00030625141199420644,0.0024563680684020696,0.0006383624911157972,0.001863464901711006,0.00046982980979468525,9.797735724304096e-07,0.00023065326445336013,-0.011041821392400739,0.0022556544291402946,0.09093709155653387,0.01712003907577277,0.01794347357140984,0.004036042956865613,9.55885814069875e-05,0.0007063681844424626,9.487708186779079e-06,0.007697876516401423,0.005921007440112883,0.0011858386241208176,0.02,0.001,0.0002,1e-05
63,-100000.0,5.0,100000000.0,100.0,0.2695703302483722,-0.04180716311568251,0.005628574540649159,0.00659460198186476,0.0008679140264845513,0.00039693953950150496,6.565836648869935e-05,0.0018159923621087059,0.0003544802390125336,-0.0011467062176410221,0.0003091758065892966,0.002517777424665555,0.0006499649156211202,0.0019062552450782976,0.00047939145319406086,1.7007318723181948e-06,0.00023571749873699976,-0.010724532325049439,0.002193448486977934,0.08808613399309703,0.016772263461910845,0.018022080253946273,0.004076204822498249,9.666072035861549e-05,0.0006985580216390669,1.5707437640557233e-06,0.007641632090437099,0.005938240253197924,0.001182687494541459,0.02,0.001,0.0002,1e-05
64,-100000.0,5.0,100000000.0,100.0,0.27615328846967974,-0.04018208814338771,0.005486656924413552,0.006482351591470641,0.0008606704174337892,0.00039033014013576376,6.533608829706944e-05,0.0018147871310622379,0.0003549503245121845,-0.0011479317681676701,0.00031193488174798207,0.002578021385021084,0.0006610551376049618,0.0019479736763704637,0.00048864886093163,2.3936147605489875e-06,0.0002405787868465228,-0.010419625914402743,0.0021346911925137196,0.0852383349858492,0.016420299195729345,0.018092984486590833,0.004117058237555021,9.769855446346811e-05,0.0006909861454888334,-4.4071688872174e-06,0.0075778106279672216,0.005954840059602129,0.0011791154756437697,0.02,0.001,0.0002,1e-05
65,-100000.0,5.0,100000000.0,100.0,0.2827831629538471,-0.03859220994429406,0.0053484787458067005,0.006374327241805262,0.0008534889846997973,0.0003840129602267855,6.497780356163243e-05,0.0018134405553374118,0.00035550133096046464,-0.0011490743691279432,0.0003145380511241292,0.0026370497617264847,0.0006716301417689858,0.0019885797491890054,0.0004975936524870021,3.0554803011334596e-06,0.0002452223471741327,-0.010126835772962589,0.002079227820087279,0.08239575225386153,0.016064373707161805,0.018156475023343038,0.004158504028556053,9.874272018364878e-05,0.0006837304320137319,-8.562905912486159e-06,0.007506627203360927,0.005970845132533535,0.001175230393542242,0.02,0.001,0.0002,1e-05
66,-100000.0,5.0,100000000.0,100.0,0.28945856413865145,-0.03703526792354912,0.005213386554196079,0.006270462744867054,0.0008464176105062842,0.0003779975192363125,6.462465551935428e-05,0.0018119886722232877,0.00035616052953503876,-0.001150142454876699,0.0003169896965320578,0.002694814209586145,0.0006816872491587098,0.0020280359322280613,0.0005062191109129368,3.6839890245149e-06,0.0002496335988239999,-0.009845901096398265,0.0020269105620974535,0.07956014762894809,0.01570481870700802,0.018212840219339572,0.004200400627771267,9.979906480946334e-05,0.0006768564305486418,-1.103243967698983e-05,0.007428352893418498,0.005986276657935734,0.0011711490249728274,0.02,0.001,0.0002,1e-05
67,-100000.0,5.0,100000000.0,100.0,0.2961780929198822,-0.035509262680081345,0.005081169364569754,0.006170716821227456,0.0008395016750646473,0.00037228037405785024,6.430231089892356e-05,0.0018104673883693188,0.0003569331809074801,-0.0011511450701923317,0.00031929015770408386,0.002751267686152602,0.0006912239711818838,0.0020663078510735596,0.000514520939824144,4.277509979763825e-06,0.00025379845925423475,-0.00957658854479822,0.0019776141275953834,0.07673302661080957,0.015342019374700134,0.01826236695820113,0.004242576203797654,0.0001008405718049653,0.0006704020116309494,-1.1967282447039724e-05,0.007343317589410187,0.006001139021036293,0.001166992715066101,0.02,0.001,0.0002,1e-05
68,-100000.0,5.0,100000000.0,100.0,0.3029403409445799,-0.034012468547198846,0.0049518708619149246,0.006075071886264219,0.0008327854698740282,0.0003668372787294892,6.399097419814279e-05,0.0018089200658473704,0.00035779807118692635,-0.0011520915430773433,0.0003214392368832229,0.0028063640356416034,0.0007002379693284279,0.002103364530593544,0.0005224980754997824,4.83516940501762e-06,0.0002577038097317624,-0.009318691014894746,0.0019312478426469861,0.07391561630713163,0.014976378593460257,0.01830534207522494,0.004284828611109301,0.00010181710982295373,0.0006643705580977142,-1.1529922490550978e-05,0.007251912997122275,0.006015420749082133,0.0011628821993085443,0.02,0.001,0.0002,1e-05
69,-100000.0,5.0,100000000.0,100.0,0.3097438909062151,-0.03254338919468902,0.004825561995278762,0.005983512403819244,0.0008262977699034636,0.00036164787771606496,6.366760732905151e-05,0.0018073991854079027,0.00035872108496537094,-0.0011529895915282865,0.00032343766636514323,0.002860057683700956,0.0007087271579238149,0.002139178755538041,0.0005301523716113106,5.356770858404404e-06,0.00026133806356657145,-0.009072008307448387,0.0018877566259061292,0.07110883397940361,0.014608345739657427,0.018342047933960128,0.004326944695606463,0.00010266695856944029,0.0006587360939302546,-9.889111513541925e-06,0.007154595525867685,0.00602909617976408,0.0011589321765758916,0.02,0.001,0.0002,1e-05
70,-100000.0,5.0,100000000.0,100.0,0.316587316841743,-0.031100658281907712,0.004702172661019308,0.005896009913334855,0.0008200317612378772,0.00035670920937979706,6.334310318225695e-05,0.0018059664154920132,0.0003596754942379543,-0.0011538433274149488,0.0003252865531906679,0.0029123032379623904,0.0007166899229104777,0.0021737262983767226,0.0005374883943892798,5.842628352916343e-06,0.00026469175738460014,-0.008836336147338846,0.0018471066115133992,0.06831330329483919,0.014238393951591408,0.01837276665994975,0.004368726717380183,0.00010332529177616714,0.0006534553247331831,-7.215930001868029e-06,0.007051888155633943,0.006042127884821183,0.0011552462777660172,0.02,0.001,0.0002,1e-05
71,-100000.0,5.0,100000000.0,100.0,0.3234691844304721,-0.02968293964604386,0.00458145072266911,0.00581252800019439,0.0008139438132325461,0.00035202473720734074,6.305602301795529e-05,0.0018046758489524617,0.0003606461021037355,-0.0011546535825847195,0.0003269877861112762,0.0029630548017775603,0.0007241253550329195,0.0022069858790115427,0.0005445142984066251,6.2933555842033036e-06,0.00026775807536285365,-0.008611467233564743,0.0018092579766745204,0.06552940393485747,0.013866943377733604,0.018397800244129528,0.004410006241648225,0.00010373008455076065,0.000648478374671762,-3.6809859567024557e-06,0.0069443804779633,0.006054469941407523,0.0011519129648751513,0.02,0.001,0.0002,1e-05
72,-100000.0,5.0,100000000.0,100.0,0.3303880512946853,-0.028288907984839826,0.004463062989594089,0.005733034697420125,0.0008079795698093362,0.00034759215140711756,6.284611995411324e-05,0.0018035595377083706,0.0003616135339155473,-0.0011554213836924708,0.0003285465193118681,0.003012265305042917,0.0007310334427174228,0.0022389401092232845,0.0005512427100799822,6.7096908503599746e-06,0.00027053327555426576,-0.008397191017968118,0.0017741491277080913,0.06275733132706245,0.013494359413141192,0.01841748296327293,0.00445064349283133,0.00010382893917777754,0.0006437537079529393,5.471495909958316e-07,0.006832726374860695,0.006066072019681651,0.0011490027154939311,0.02,0.001,0.0002,1e-05
73,-100000.0,5.0,100000000.0,100.0,0.33734246730194906,-0.026917339722148898,0.004346810636597879,0.005657509956260281,0.0008021099033394266,0.000343391760484981,6.272410661262883e-05,0.0018026241844615713,0.00036254074419314933,-0.0011561518583891133,0.00032997287320772796,0.003059886213202738,0.0007374153744883345,0.0022695747960428114,0.000557688949357163,7.092439610970883e-06,0.00027301705243515736,-0.008193300348375536,0.001741713192168905,0.05999712748628406,0.01312102126108336,0.018432176889101357,0.004490524127206275,0.00010358895126665717,0.000639229439892054,5.302842287226259e-06,0.0067176394425438974,0.0060768839682903255,0.0011465666339686494,0.02,0.001,0.0002,1e-05
74,-100000.0,5.0,100000000.0,100.0,0.3443309748690487,-0.025567241221588786,0.004232869414204707,0.005585933695800596,0.0007963420358955348,0.0003393838526081042,6.265713503833566e-05,0.0018018588030910092,0.00036336396449946544,-0.00115685385052321,0.0003312790134345929,0.0031058677717447944,0.0007432739774507842,0.0022988785547542025,0.0005638684956791106,7.442502448501178e-06,0.00027521287612282364,-0.007999599449000236,0.001711905272018321,0.057248719630011054,0.01274735651920078,0.018442239823649058,0.004529538880867607,0.00010300612525294545,0.0006348545960774985,1.0424517983951711e-05,0.006599886077695821,0.0060868603929762665,0.0011446363442518452,0.02,0.001,0.0002,1e-05
75,-100000.0,5.0,100000000.0,100.0,0.35135210926748417,-0.024237879483984055,0.00412189413000832,0.005518248968269989,0.0007907011586121562,0.0003355388891677648,6.259808774376306e-05,0.0018012553850401544,0.000364022613287486,-0.001157534614638577,0.00033247290910273883,0.003150159737298984,0.0007486142003940238,0.0023268423148704565,0.0005697960572227414,7.760885092260127e-06,0.000277128251761117,-0.007815892535130379,0.0016846891405941419,0.05451191955399375,0.012373845370952066,0.018448017417185814,0.00456756856999115,0.00010210405294577138,0.0006305800072853949,1.5756168209195612e-05,0.006480276233730167,0.006095964728994958,0.0011432246245040175,0.02,0.001,0.0002,1e-05
76,-100000.0,5.0,100000000.0,100.0,0.3584043989304643,-0.022928648118358947,0.004014864475563824,0.005454334483970289,0.0007852110652268389,0.00033186249982679756,6.250815249708941e-05,0.00180080486304537,0.00036447209962191056,-0.0011581948257462654,0.00033355467022178065,0.0031927122105389243,0.0007534434114373994,0.002353459514471797,0.0005754852794856292,8.048627431194307e-06,0.00027877478427139807,-0.00764195854906129,0.0016599825146620323,0.05178641062822035,0.01200100735540998,0.018449858621624463,0.004604490443745113,0.00010091564989537576,0.0006263596500812205,2.114882050824771e-05,0.006359652380195277,0.006104172313865302,0.0011423261280361237,0.02,0.001,0.0002,1e-05
77,-100000.0,5.0,100000000.0,100.0,0.3654863657613337,-0.021638849633499317,0.003912730788193322,0.005394018877946515,0.0007798798189645531,0.00032838058137145404,6.235990568768906e-05,0.0018005023195535642,0.00036468842944322534,-0.0011588285220945852,0.0003345182137776127,0.0032334762591317246,0.0007577714644835674,0.002378725023078291,0.0005809474814922212,8.306680714764263e-06,0.00028016804012487214,-0.007477531443203184,0.0016376174858106882,0.04907172971359453,0.011629418164978235,0.018448121292061324,0.004640200498358241,9.946016726061599e-05,0.0006221571743445246,2.6461174023657033e-05,0.006238878086289997,0.006111472314516197,0.001141917840339626,0.02,0.001,0.0002,1e-05
